time_s,mission_phase,reference_x,reference_y,reference_z,truth_x,truth_y,truth_z,estimate_x,estimate_y,estimate_z,tracking_error_x_m,tracking_error_y_m,tracking_error_z_m,estimation_error_x_m,estimation_error_y_m,estimation_error_z_m,truth_roll_deg,truth_pitch_deg,truth_yaw_deg,reference_yaw_deg,yaw_tracking_error_deg,thrust_0_n,thrust_1_n,thrust_2_n,thrust_3_n,torque_x_nm,torque_y_nm,torque_z_nm,solver_time_ms,solver_iterations,solver_success,solver_status
86.93,hold,1.9508635,-1.9760632,-2.879844,1.9545647,-1.9708576,-2.8736525,1.9781951,-1.9746662,-2.8713829,0.0037011383,0.005205599,0.0061914521,0.023630428,-0.0038085333,0.0022696164,-0.039693798,-0.092763383,165.48119,164.85157,0.62962094,2.9571795,2.8560201,2.8938237,2.9812745,0.013927213,-0.042437301,-0.0002056296,10.859005,6,True,Solve_Succeeded
86.94,hold,1.9508635,-1.9760632,-2.879844,1.9543247,-1.9708058,-2.8736615,1.9785169,-1.9748184,-2.8713314,0.0034611861,0.0052574645,0.0061824629,0.024192207,-0.0040126587,0.0023300848,0.035427968,-0.27455909,165.47405,164.85157,0.62247704,2.9571795,2.8560201,2.8938237,2.9812745,0.013927213,-0.042437301,-0.0002056296,10.859005,6,True,Solve_Succeeded
86.95,hold,1.9508635,-1.9760632,-2.879844,1.9540801,-1.9707533,-2.8736635,1.9788404,-1.974976,-2.8712793,0.003216536,0.0053099159,0.0061804614,0.024760334,-0.0042226972,0.0023841863,0.11694141,-0.47580402,165.46657,164.85157,0.61500511,2.9571795,2.8560201,2.8938237,2.9812745,0.013927213,-0.042437301,-0.0002056296,10.859005,6,True,Solve_Succeeded
86.96,hold,1.9508635,-1.9760632,-2.879844,1.953827,-1.9707008,-2.8736585,1.9790693,-1.9779479,-2.8739468,0.0029635286,0.005362471,0.0061854723,0.02524221,-0.0072471462,-0.00028833132,0.20485017,-0.69649736,165.4587,164.85157,0.60712719,2.9571795,2.8560201,2.8938237,2.9812745,0.013927213,-0.042437301,-0.0002056296,10.859005,6,True,Solve_Succeeded
86.97,hold,1.9508635,-1.9760632,-2.879844,1.9535616,-1.9706486,-2.8736559,1.9793869,-1.9782022,-2.8739944,0.0026980361,0.0054146252,0.0061880118,0.025825349,-0.007553624,-0.0003384639,0.29002716,-0.9213861,165.45032,164.85157,0.59875588,3.0105015,3.0844646,3.0295664,2.8813431,-0.041412756,0.049991947,-0.0011139034,11.761567,6,True,Solve_Succeeded
86.98,hold,1.9508635,-1.9760632,-2.879844,1.9532793,-1.9705973,-2.8736725,1.9796954,-1.9784577,-2.8740644,0.0024157413,0.0054659375,0.0061714691,0.026416099,-0.0078603515,-0.00039189166,0.35649355,-1.123779,165.44149,164.85157,0.58992536,3.0105015,3.0844646,3.0295664,2.8813431,-0.041412756,0.049991947,-0.0011139034,11.761567,6,True,Solve_Succeeded
86.99,hold,1.9508635,-1.9760632,-2.879844,1.9529764,-1.9705471,-2.8737083,1.979985,-1.9787223,-2.8741614,0.002112929,0.0055161751,0.0061356488,0.027008552,-0.0081752218,-0.00045308737,0.40399442,-1.3032529,165.43232,164.85157,0.58075484,3.0105015,3.0844646,3.0295664,2.8813431,-0.041412756,0.049991947,-0.0011139034,11.761567,6,True,Solve_Succeeded
87,hold,1.9508635,-1.9760632,-2.879844,1.9526499,-1.9704979,-2.8737633,1.9802538,-1.9789902,-2.8742814,0.001786358,0.0055653267,0.0060806223,0.027603968,-0.0084922286,-0.00051805224,0.43252761,-1.4598088,165.42291,164.85157,0.57134171,3.0105015,3.0844646,3.0295664,2.8813431,-0.041412756,0.049991947,-0.0011139034,11.761567,6,True,Solve_Succeeded
87.01,hold,1.9508635,-1.9760632,-2.879844,1.9522968,-1.9704496,-2.8738375,1.9587151,-1.96346,-2.8805703,0.0014332581,0.0056136017,0.0060064589,0.0064183066,0.0069896516,-0.006732786,0.44209061,-1.5934475,165.41333,164.85157,0.56176066,3.0105015,3.0844646,3.0295664,2.8813431,-0.041412756,0.049991947,-0.0011139034,11.761567,6,True,Solve_Succeeded
87.02,hold,1.9508635,-1.9760632,-2.879844,1.9519148,-1.9704018,-2.8739307,1.9581414,-1.9631434,-2.8809073,0.0010513293,0.0056614305,0.0059132217,0.0062265558,0.0072584386,-0.0069766109,0.43268096,-1.7041701,165.40363,164.85157,0.55206364,3.0105015,3.0844646,3.0295664,2.8813431,-0.041412756,0.049991947,-0.0011139034,11.761567,6,True,Solve_Succeeded
87.03,hold,1.9508635,-1.9760632,-2.879844,1.9515023,-1.9703538,-2.8740409,1.957536,-1.962818,-2.8812569,0.00063880817,0.0057094622,0.0058030204,0.0060336651,0.0075358129,-0.0072159312,0.40442804,-1.7919776,165.39386,164.85157,0.54229605,2.9352606,3.0299231,2.9607315,2.8331908,-0.038533845,0.049995724,-0.00049317305,24.022192,8,True,Solve_Succeeded
87.04,hold,1.9508635,-1.9760632,-2.879844,1.9510584,-1.9703047,-2.8741526,1.9568974,-1.9624828,-2.8816096,0.00019483201,0.0057585453,0.0056913131,0.0058390772,0.0078219215,-0.0074569679,0.35831632,-1.8568703,165.38415,164.85157,0.53258502,2.9352606,3.0299231,2.9607315,2.8331908,-0.038533845,0.049995724,-0.00049317305,24.022192,8,True,Solve_Succeeded
87.05,hold,1.9508635,-1.9760632,-2.879844,1.9505821,-1.9702535,-2.8742627,1.9562299,-1.9621544,-2.8819612,-0.00028137716,0.0058097267,0.005581213,0.0056477566,0.0080991171,-0.0076984476,0.29454218,-1.8988488,165.37451,164.85157,0.52293814,2.9352606,3.0299231,2.9607315,2.8331908,-0.038533845,0.049995724,-0.00049317305,24.022192,8,True,Solve_Succeeded
87.06,hold,1.9508635,-1.9760632,-2.879844,1.9500733,-1.970199,-2.8743712,1.9535931,-1.957707,-2.8828051,-0.0007902381,0.0058642482,0.0054727374,0.0035198216,0.012492044,-0.0084339206,0.21310572,-1.9179137,165.36489,164.85157,0.51331742,2.9352606,3.0299231,2.9607315,2.8331908,-0.038533845,0.049995724,-0.00049317305,24.022192,8,True,Solve_Succeeded
87.07,hold,1.9508635,-1.9760632,-2.879844,1.949532,-1.9701397,-2.8744708,1.9528004,-1.9572312,-2.8831238,-0.0013314729,0.0059235006,0.0053731897,0.0032683644,0.012908585,-0.0086530285,0.11905753,-1.9140658,165.35532,164.85157,0.50374765,2.6718427,2.8379319,2.8606186,2.8044924,0.034950674,0.049998447,0.0016494436,14.486721,8,True,Solve_Succeeded
87.08,hold,1.9508635,-1.9760632,-2.879844,1.9489601,-1.9700745,-2.8745249,1.9519768,-1.9567439,-2.8833875,-0.0019034276,0.0059887428,0.0053190566,0.003016685,0.01333059,-0.0088625607,0.037647215,-1.8873044,165.34615,164.85157,0.49457727,2.6718427,2.8379319,2.8606186,2.8044924,0.034950674,0.049998447,0.0016494436,14.486721,8,True,Solve_Succeeded
87.09,hold,1.9508635,-1.9760632,-2.879844,1.9483583,-1.9700021,-2.8745288,1.951125,-1.9562504,-2.8835956,-0.0025051843,0.0060611232,0.0053151875,0.002766691,0.013751706,-0.0090668013,-0.027757524,-1.8376283,165.33737,164.85157,0.48580457,2.6718427,2.8379319,2.8606186,2.8044924,0.034950674,0.049998447,0.0016494436,14.486721,8,True,Solve_Succeeded
87.1,hold,1.9508635,-1.9760632,-2.879844,1.9477278,-1.9699218,-2.8744824,1.9502384,-1.9557507,-2.8837508,-0.0031356922,0.0061414703,0.0053615562,0.0025105322,0.014171045,-0.0092684059,-0.077155905,-1.7650364,165.32896,164.85157,0.47739117,2.6718427,2.8379319,2.8606186,2.8044924,0.034950674,0.049998447,0.0016494436,14.486721,8,True,Solve_Succeeded
87.11,hold,1.9508635,-1.9760632,-2.879844,1.9470699,-1.969833,-2.8743858,1.9491081,-1.9565589,-2.8718974,-0.003793606,0.0062302665,0.0054581263,0.0020382272,0.013274099,0.0024884351,-0.11054767,-1.6695277,165.32089,164.85157,0.46931789,2.6718427,2.8379319,2.8606186,2.8044924,0.034950674,0.049998447,0.0016494436,14.486721,8,True,Solve_Succeeded
87.12,hold,1.9508635,-1.9760632,-2.879844,1.9463862,-1.9697356,-2.8742394,1.948136,-1.9560807,-2.8716021,-0.0044772925,0.0063276496,0.0056046005,0.0017497658,0.013654854,0.00263728,-0.12772724,-1.5511015,165.31315,164.85157,0.46158305,2.6840833,2.8428484,2.9061036,2.8426654,0.049913376,0.049995748,0.0014299038,16.842173,8,True,Solve_Succeeded
87.13,hold,1.9508635,-1.9760632,-2.879844,1.9456786,-1.9696298,-2.8740488,1.9471302,-1.9555866,-2.8712653,-0.0051849662,0.0064334496,0.0057951304,0.0014516424,0.014043154,0.0027835072,-0.12396199,-1.4097579,165.30574,164.85157,0.45417195,2.6840833,2.8428484,2.9061036,2.8426654,0.049913376,0.049995748,0.0014299038,16.842173,8,True,Solve_Succeeded
87.14,hold,1.9508635,-1.9760632,-2.879844,1.9449491,-1.9695162,-2.8738167,1.9460954,-1.9550756,-2.8708909,-0.0059144635,0.0065470422,0.006027305,0.0011463657,0.014440588,0.0029257439,-0.097332445,-1.2454965,165.2987,164.85157,0.44712706,2.6840833,2.8428484,2.9061036,2.8426654,0.049913376,0.049995748,0.0014299038,16.842173,8,True,Solve_Succeeded
87.15,hold,1.9508635,-1.9760632,-2.879844,1.9442002,-1.9693959,-2.8735429,1.9450335,-1.9545532,-2.8704781,-0.0066632892,0.0066673242,0.0063010613,0.00083322065,0.014842753,0.003064769,-0.04783982,-1.0583169,165.2921,164.85157,0.44053523,2.6840833,2.8428484,2.9061036,2.8426654,0.049913376,0.049995748,0.0014299038,16.842173,8,True,Solve_Succeeded
87.16,hold,1.9508635,-1.9760632,-2.879844,1.9434348,-1.9692705,-2.8732276,1.9502532,-1.9509813,-2.8794428,-0.0074286801,0.0067927335,0.0066163368,0.0068183527,0.018289212,-0.0062152064,0.024515337,-0.84821884,165.28608,164.85157,0.43451066,3.049786,3.0837294,3.0608574,3.0850241,0.0027823721,0.0021997542,0.00087165192,10.02816,5,True,Solve_Succeeded
87.17,hold,1.9508635,-1.9760632,-2.879844,1.9426554,-1.9691419,-2.8729085,1.9493776,-1.9503369,-2.8792734,-0.0082081098,0.006921356,0.0069354396,0.0067221924,0.018805001,-0.0063648565,0.11001355,-0.62506127,165.28067,164.85157,0.42910244,3.049786,3.0837294,3.0608574,3.0850241,0.0027823721,0.0021997542,0.00087165192,10.02816,5,True,Solve_Succeeded
87.18,hold,1.9508635,-1.9760632,-2.879844,1.9418647,-1.9690123,-2.8726316,1.9484807,-1.9496855,-2.8791533,-0.0089988346,0.0070509123,0.0072123234,0.0066160295,0.019326786,-0.0065216679,0.19677746,-0.4008945,165.27583,164.85157,0.42425965,3.049786,3.0837294,3.0608574,3.0850241,0.0027823721,0.0021997542,0.00087165192,10.02816,5,True,Solve_Succeeded
87.19,hold,1.9508635,-1.9760632,-2.879844,1.9410661,-1.9688844,-2.872397,1.9475591,-1.9490293,-2.8790844,-0.0097973763,0.0071788871,0.0074469568,0.0064929952,0.019855075,-0.0066874059,0.28481074,-0.17571946,165.27156,164.85157,0.41999016,3.049786,3.0837294,3.0608574,3.0850241,0.0027823721,0.0021997542,0.00087165192,10.02816,5,True,Solve_Succeeded
87.2,hold,1.9508635,-1.9760632,-2.879844,1.9402633,-1.9687605,-2.8722046,1.9506562,-1.9518472,-2.8808054,-0.010600245,0.0073027381,0.0076393261,0.010392929,0.016913354,-0.0086007539,0.37411723,0.050462886,165.26787,164.85157,0.41630197,3.049786,3.0837294,3.0608574,3.0850241,0.0027823721,0.0021997542,0.00087165192,10.02816,5,True,Solve_Succeeded
87.21,hold,1.9508635,-1.9760632,-2.879844,1.9394596,-1.9686434,-2.8720545,1.9498772,-1.951328,-2.8808781,-0.011403941,0.0074198958,0.0077894361,0.010417606,0.01731535,-0.0088235889,0.46470084,0.27765152,165.26477,164.85157,0.41320318,3.049786,3.0837294,3.0608574,3.0850241,0.0027823721,0.0021997542,0.00087165192,10.02816,5,True,Solve_Succeeded
87.22,hold,1.9508635,-1.9760632,-2.879844,1.9386586,-1.9685355,-2.8719454,1.9491071,-1.9508136,-2.8809835,-0.012204958,0.0075277775,0.0078985367,0.010448571,0.017721892,-0.0090380984,0.55632885,0.50512785,165.26226,164.85157,0.41069286,3.0089237,2.9175338,2.8657726,2.9965413,-0.014432308,-0.049985668,0.00059068162,15.938999,5,True,Solve_Succeeded
87.23,hold,1.9508635,-1.9760632,-2.879844,1.9378635,-1.9684391,-2.8718491,1.9483522,-1.9503051,-2.8810969,-0.013000001,0.0076241268,0.0079948781,0.010488706,0.018134033,-0.0092478379,0.6435581,0.71638747,165.26011,164.85157,0.40854153,3.0089237,2.9175338,2.8657726,2.9965413,-0.014432308,-0.049985668,0.00059068162,15.938999,5,True,Solve_Succeeded
87.24,hold,1.9508635,-1.9760632,-2.879844,1.9370775,-1.9683566,-2.871754,1.9476104,-1.9498023,-2.8812107,-0.013786002,0.0077066974,0.0080899612,0.010532859,0.018554266,-0.0094566906,0.72417867,0.90473328,165.25815,164.85157,0.40657987,3.0089237,2.9175338,2.8657726,2.9965413,-0.014432308,-0.049985668,0.00059068162,15.938999,5,True,Solve_Succeeded
87.25,hold,1.9508635,-1.9760632,-2.879844,1.9363033,-1.9682899,-2.8716601,1.9468861,-1.9493057,-2.8813232,-0.014560192,0.0077733305,0.008183848,0.010582783,0.018984195,-0.0096630575,0.79818944,1.0701655,165.25629,164.85157,0.40472167,3.0089237,2.9175338,2.8657726,2.9965413,-0.014432308,-0.049985668,0.00059068162,15.938999,5,True,Solve_Succeeded
87.26,hold,1.9508635,-1.9760632,-2.879844,1.9355434,-1.9682412,-2.8715674,1.9377304,-1.9511504,-2.8744174,-0.015320151,0.0078220771,0.0082766038,0.0021869916,0.017090752,-0.0028500525,0.86558863,1.2126846,165.25446,164.85157,0.40288865,3.0089237,2.9175338,2.8657726,2.9965413,-0.014432308,-0.049985668,0.00059068162,15.938999,5,True,Solve_Succeeded
87.27,hold,1.9508635,-1.9760632,-2.879844,1.9347996,-1.968212,-2.8714719,1.9367438,-1.9507759,-2.8743009,-0.016063878,0.0078512759,0.0083720357,0.0019441765,0.017436072,-0.0028290232,0.92573767,1.332289,165.25262,164.85157,0.40105627,2.9638006,2.8934788,2.8095896,2.961473,-0.01939879,-0.049996178,0.0012234226,12.531341,6,True,Solve_Succeeded
87.28,hold,1.9508635,-1.9760632,-2.879844,1.9340737,-1.9682036,-2.8713645,1.9357746,-1.9504192,-2.874173,-0.016789826,0.0078596118,0.0084794261,0.0017008559,0.017784472,-0.0028084237,0.97706616,1.428974,165.25084,164.85157,0.39927331,2.9638006,2.8934788,2.8095896,2.961473,-0.01939879,-0.049996178,0.0012234226,12.531341,6,True,Solve_Succeeded
87.29,hold,1.9508635,-1.9760632,-2.879844,1.9333669,-1.9682174,-2.8712447,1.9348185,-1.9500791,-2.874034,-0.017496643,0.0078458368,0.0085992294,0.0014516286,0.018138325,-0.0027892763,1.0195039,1.5027397,165.24906,164.85157,0.39748867,2.9638006,2.8934788,2.8095896,2.961473,-0.01939879,-0.049996178,0.0012234226,12.531341,6,True,Solve_Succeeded
87.3,hold,1.9508635,-1.9760632,-2.879844,1.9326802,-1.9682543,-2.8711125,1.9338781,-1.9497553,-2.873873,-0.018183306,0.0078089392,0.0087314899,0.0011978404,0.018498971,-0.0027605111,1.0530492,1.5535865,165.24723,164.85157,0.39565696,2.9638006,2.8934788,2.8095896,2.961473,-0.01939879,-0.049996178,0.0012234226,12.531341,6,True,Solve_Succeeded
87.31,hold,1.9508635,-1.9760632,-2.879844,1.9320144,-1.9683151,-2.8709677,1.9295527,-1.9465735,-2.878676,-0.01884913,0.0077481507,0.0088762406,-0.0024616952,0.021741558,-0.0077082465,1.0777007,1.5815147,165.24531,164.85157,0.39374347,2.9638006,2.8934788,2.8095896,2.961473,-0.01939879,-0.049996178,0.0012234226,12.531341,6,True,Solve_Succeeded
87.32,hold,1.9508635,-1.9760632,-2.879844,1.93137,-1.9684006,-2.8708214,1.9285409,-1.9461961,-2.8786447,-0.019493521,0.0076626695,0.0090225239,-0.0028291041,0.02220451,-0.0078232267,1.0911414,1.5911419,165.24337,164.85157,0.39180398,3.0634121,3.0693947,2.9490225,3.0172849,-0.037462356,-0.014012949,0.0011136748,11.898662,6,True,Solve_Succeeded
87.33,hold,1.9508635,-1.9760632,-2.879844,1.9307478,-1.9685117,-2.8707007,1.9275521,-1.9458408,-2.8786381,-0.020115763,0.0075515478,0.0091432946,-0.0031956916,0.022670895,-0.0079374696,1.0876634,1.593847,165.24159,164.85157,0.39002476,3.0634121,3.0693947,2.9490225,3.0172849,-0.037462356,-0.014012949,0.0011136748,11.898662,6,True,Solve_Succeeded
87.34,hold,1.9508635,-1.9760632,-2.879844,1.9301478,-1.9686484,-2.8706066,1.9265878,-1.9455079,-2.8786579,-0.02071577,0.0074148024,0.0092373768,-0.0035599168,0.02314056,-0.0080512902,1.0670186,1.5901246,165.23998,164.85157,0.38841426,3.0634121,3.0693947,2.9490225,3.0172849,-0.037462356,-0.014012949,0.0011136748,11.898662,6,True,Solve_Succeeded
87.35,hold,1.9508635,-1.9760632,-2.879844,1.92957,-1.9688104,-2.8705392,1.925644,-1.9451999,-2.8787011,-0.021293511,0.0072528004,0.0093047619,-0.0039260225,0.023610554,-0.0081619399,1.0292072,1.5799745,165.23855,164.85157,0.38697824,3.0634121,3.0693947,2.9490225,3.0172849,-0.037462356,-0.014012949,0.0011136748,11.898662,6,True,Solve_Succeeded
87.36,hold,1.9508635,-1.9760632,-2.879844,1.9290145,-1.968997,-2.8704985,1.9229776,-1.9609639,-2.8646543,-0.021848992,0.00706623,0.0093454327,-0.0060369394,0.0080330936,0.0058441962,0.97422963,1.5633969,165.2373,164.85157,0.38572823,2.8672901,2.9989823,2.9688065,2.9453717,0.010778782,0.034903584,0.0016238605,10.902289,5,True,Solve_Succeeded
87.37,hold,1.9508635,-1.9760632,-2.879844,1.9284811,-1.9692069,-2.870475,1.9220237,-1.9612961,-2.8643227,-0.022382452,0.006856309,0.0093689198,-0.0064573696,0.0079108146,0.0061523773,0.91005143,1.5484615,165.23643,164.85157,0.38485918,2.8672901,2.9989823,2.9688065,2.9453717,0.010778782,0.034903584,0.0016238605,10.902289,5,True,Solve_Succeeded
87.38,hold,1.9508635,-1.9760632,-2.879844,1.9279693,-1.9694387,-2.870452,1.9210944,-1.9616518,-2.863989,-0.02289421,0.0066245326,0.0093919205,-0.0068748819,0.0077869023,0.006463005,0.85061118,1.5492917,165.23624,164.85157,0.3846703,2.8672901,2.9989823,2.9688065,2.9453717,0.010778782,0.034903584,0.0016238605,10.902289,5,True,Solve_Succeeded
87.39,hold,1.9508635,-1.9760632,-2.879844,1.9274795,-1.9696914,-2.8704293,1.9201878,-1.9620276,-2.8636528,-0.023384,0.0063718879,0.0094146847,-0.0072917494,0.0076637858,0.0067764775,0.79612924,1.5661126,165.2367,164.85157,0.38513361,2.8672901,2.9989823,2.9688065,2.9453717,0.010778782,0.034903584,0.0016238605,10.902289,5,True,Solve_Succeeded
87.4,hold,1.9508635,-1.9760632,-2.879844,1.9270122,-1.969964,-2.8704067,1.9193055,-1.9624273,-2.8633137,-0.023851302,0.0060992042,0.009437207,-0.0077067568,0.0075367244,0.0070930616,0.7466052,1.5989251,165.23779,164.85157,0.38622014,2.8672901,2.9989823,2.9688065,2.9453717,0.010778782,0.034903584,0.0016238605,10.902289,5,True,Solve_Succeeded
87.41,hold,1.9508635,-1.9760632,-2.879844,1.9265682,-1.9702561,-2.8703845,1.9154233,-1.9676721,-2.866427,-0.024295359,0.005807159,0.0094594914,-0.011144833,0.0025839396,0.003957509,0.70203905,1.6477299,165.23947,164.85157,0.3879051,3.1608902,3.1406631,3.1029967,3.0961681,-0.023037406,-0.0030146461,-0.00040583443,10.127242,5,True,Solve_Succeeded
87.42,hold,1.9508635,-1.9760632,-2.879844,1.926149,-1.9705675,-2.8703894,1.9144602,-1.9682856,-2.8662096,-0.024714494,0.0054957764,0.009454555,-0.011688795,0.0022818334,0.0041798299,0.65544631,1.70471,165.2414,164.85157,0.38983562,3.1608902,3.1406631,3.1029967,3.0961681,-0.023037406,-0.0030146461,-0.00040583443,10.127242,5,True,Solve_Succeeded
87.43,hold,1.9508635,-1.9760632,-2.879844,1.9257568,-1.9708983,-2.8704545,1.9135175,-1.9689166,-2.8660532,-0.025106698,0.0051649919,0.0093894212,-0.012239349,0.0019816578,0.0044013262,0.59828978,1.7603104,165.24316,164.85157,0.3915937,3.1608902,3.1406631,3.1029967,3.0961681,-0.023037406,-0.0030146461,-0.00040583443,10.127242,5,True,Solve_Succeeded
87.44,hold,1.9508635,-1.9760632,-2.879844,1.9253928,-1.9712477,-2.8705798,1.9125975,-1.9695689,-2.8659629,-0.025470727,0.004815554,0.0092641092,-0.012795327,0.0016788088,0.0046169856,0.53056895,1.814531,165.24474,164.85157,0.39317185,3.1608902,3.1406631,3.1029967,3.0961681,-0.023037406,-0.0030146461,-0.00040583443,10.127242,5,True,Solve_Succeeded
87.45,hold,1.9508635,-1.9760632,-2.879844,1.9250582,-1.9716148,-2.8707653,1.9117049,-1.9702432,-2.8659358,-0.025805315,0.0044484028,0.0090786377,-0.013353347,0.0013716023,0.0048295544,0.45228331,1.8673719,165.24613,164.85157,0.39456331,3.1608902,3.1406631,3.1029967,3.0961681,-0.023037406,-0.0030146461,-0.00040583443,10.127242,5,True,Solve_Succeeded
87.46,hold,1.9508635,-1.9760632,-2.879844,1.9247544,-1.9719986,-2.8710109,1.9081043,-1.9640767,-2.8710316,-0.026109169,0.0040646708,0.0088330254,-0.016650071,0.0079219115,-2.0713438e-05,0.36343239,1.9188326,165.24733,164.85157,0.3957621,3.1608902,3.1406631,3.1029967,3.0961681,-0.023037406,-0.0030146461,-0.00040583443,10.127242,5,True,Solve_Succeeded
87.47,hold,1.9508635,-1.9760632,-2.879844,1.9244822,-1.9723974,-2.8713045,1.9071697,-1.9645385,-2.8712513,-0.026381359,0.0036658553,0.0085394477,-0.01731245,0.0078589306,5.3182516e-05,0.26332168,1.9651489,165.24818,164.85157,0.39661086,3.113102,2.9950087,2.9952283,2.9919397,-0.027212093,-0.025831048,-0.0018207284,10.868883,5,True,Solve_Succeeded
87.48,hold,1.9508635,-1.9760632,-2.879844,1.9242422,-1.9728095,-2.8716248,1.9062602,-1.9650239,-2.8714925,-0.026621305,0.0032537761,0.0082191955,-0.017982026,0.0077856052,0.00013224853,0.15073665,1.9997325,165.24843,164.85157,0.3968605,3.113102,2.9950087,2.9952283,2.9919397,-0.027212093,-0.025831048,-0.0018207284,10.868883,5,True,Solve_Succeeded
87.49,hold,1.9508635,-1.9760632,-2.879844,1.9240356,-1.973233,-2.8719713,1.9053722,-1.9655251,-2.8717638,-0.026827926,0.0028301987,0.0078726205,-0.018663409,0.0077079395,0.000207536,0.02565885,2.0224773,165.24811,164.85157,0.39654565,3.113102,2.9950087,2.9952283,2.9919397,-0.027212093,-0.025831048,-0.0018207284,10.868883,5,True,Solve_Succeeded
87.5,hold,1.9508635,-1.9760632,-2.879844,1.9238632,-1.9736661,-2.8723442,1.9045048,-1.9660356,-2.8720739,-0.027000275,0.0023971489,0.0074997334,-0.019358478,0.0076305065,0.00027031178,-0.11191034,2.0333819,165.24728,164.85157,0.39571308,3.113102,2.9950087,2.9952283,2.9919397,-0.027212093,-0.025831048,-0.0018207284,10.868883,5,True,Solve_Succeeded
87.51,hold,1.9508635,-1.9760632,-2.879844,1.923726,-1.9741063,-2.8727434,1.9100815,-1.9665285,-2.8684431,-0.02713755,0.0019569178,0.007100543,-0.013644443,0.0075778305,0.004300325,-0.26196908,2.0324448,165.24599,164.85157,0.3944173,2.8464821,2.8843294,2.9166017,2.9569059,0.032106628,-0.00055280535,0.0011722717,10.942052,5,True,Solve_Succeeded
87.52,hold,1.9508635,-1.9760632,-2.879844,1.9236239,-1.9745511,-2.8731542,1.90949,-1.9670534,-2.8686619,-0.027239619,0.0015121015,0.0066897768,-0.014133916,0.0074977176,0.0044922776,-0.41471786,2.0238374,165.24454,164.85157,0.39297342,2.8464821,2.8843294,2.9166017,2.9569059,0.032106628,-0.00055280535,0.0011722717,10.942052,5,True,Solve_Succeeded
87.53,hold,1.9508635,-1.9760632,-2.879844,1.9235566,-1.9749979,-2.8735508,1.908937,-1.9675881,-2.8688712,-0.027306874,0.0010653346,0.006293204,-0.014619695,0.0074098563,0.004679519,-0.55301051,2.0148623,165.24342,164.85157,0.3918521,2.8464821,2.8843294,2.9166017,2.9569059,0.032106628,-0.00055280535,0.0011722717,10.942052,5,True,Solve_Succeeded
87.54,hold,1.9508635,-1.9760632,-2.879844,1.9235246,-1.9754443,-2.8739327,1.9084227,-1.9681174,-2.8690774,-0.027338879,0.00061891393,0.0059112477,-0.015101952,0.0073269841,0.0048553215,-0.67657499,2.0056365,165.24263,164.85157,0.39105947,2.8464821,2.8843294,2.9166017,2.9569059,0.032106628,-0.00055280535,0.0011722717,10.942052,5,True,Solve_Succeeded
87.55,hold,1.9508635,-1.9760632,-2.879844,1.9235283,-1.9758884,-2.8743,1.9079376,-1.9686391,-2.8692744,-0.027335257,0.00017489535,0.0055439247,-0.015590655,0.0072492053,0.0050255938,-0.7854114,1.9961608,165.24216,164.85157,0.39059426,2.8464821,2.8843294,2.9166017,2.9569059,0.032106628,-0.00055280535,0.0011722717,10.942052,5,True,Solve_Succeeded
87.56,hold,1.9508635,-1.9760632,-2.879844,1.9235678,-1.9763282,-2.8746527,1.9076855,-1.9761987,-2.8731506,-0.027295694,-0.0002649043,0.0051912527,-0.015882335,0.00012945934,0.0015021041,-0.87951987,1.9864359,165.24202,164.85157,0.39045496,2.8464821,2.8843294,2.9166017,2.9569059,0.032106628,-0.00055280535,0.0011722717,10.942052,5,True,Solve_Succeeded
87.57,hold,1.9508635,-1.9760632,-2.879844,1.9236438,-1.9767621,-2.8749961,1.9072746,-1.9769775,-2.873435,-0.027219745,-0.00069887416,0.0048478781,-0.016369208,-0.00021542335,0.0015610968,-0.95596464,1.9751121,165.24201,164.85157,0.39044407,2.9192137,2.8615469,3.0108202,2.9918944,0.049939662,-0.008716736,-0.0011488888,11.600518,6,True,Solve_Succeeded
87.58,hold,1.9508635,-1.9760632,-2.879844,1.9237566,-1.9771889,-2.8753395,1.9068935,-1.9777622,-2.8737178,-0.02710692,-0.0011256523,0.0045044158,-0.016863071,-0.00057330719,0.0016217729,-1.0096078,1.9598261,165.24179,164.85157,0.39022069,2.9192137,2.8615469,3.0108202,2.9918944,0.049939662,-0.008716736,-0.0011488888,11.600518,6,True,Solve_Succeeded
87.59,hold,1.9508635,-1.9760632,-2.879844,1.9239063,-1.9776075,-2.8756832,1.9065407,-1.9785482,-2.8739954,-0.026957232,-0.0015442823,0.0041607233,-0.01736554,-0.00094063177,0.0016878111,-1.0403678,1.9405401,165.24135,164.85157,0.38978075,2.9192137,2.8615469,3.0108202,2.9918944,0.049939662,-0.008716736,-0.0011488888,11.600518,6,True,Solve_Succeeded
87.6,hold,1.9508635,-1.9760632,-2.879844,1.9240927,-1.9780174,-2.8760272,1.9062269,-1.9793204,-2.874276,-0.026770867,-0.0019541705,0.0038167986,-0.017865765,-0.0013030058,0.0017511866,-1.0482447,1.917254,165.24069,164.85157,0.38912085,2.9192137,2.8615469,3.0108202,2.9918944,0.049939662,-0.008716736,-0.0011488888,11.600518,6,True,Solve_Succeeded
